id|name|derived_from_id|derived_from_name
5f62c39bdbf5a9f9f120c803|2-Naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12aoctahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39bdbf5a9f9f120c804|2-Naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12aoctahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-, (4S-(4alpha,4aalpha,5aalpha,6beta,12aalph a))-|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39bdbf5a9f9f120c805|4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,1 0,12,12apentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39bdbf5a9f9f120c806|6-Methyl-1,11-dioxy-2-naphthacenecarboxamide|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39bdbf5a9f9f120c807|Abramycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39bdbf5a9f9f120c808|Abricycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39bdbf5a9f9f120c809|Achromycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c80a|Achromycin (naphthacene derivative)|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c80b|Agromicina|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c80c|Ambramicina|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c80d|Ambramycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c80e|Amycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c80f|Bio-tetra|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c810|Biocycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39cdbf5a9f9f120c811|Cefracycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c812|Cefracycline suspension|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c813|Centet (base)|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c814|Ciclibion|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c815|Copharlan|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c816|Criseociclina|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c817|Cyclomycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c818|Cyclopar|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c819|Democracin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c81a|Deschlorobiomycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c81b|EINECS 200-481-9|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c81c|HSDB 3188|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c81d|Hostacyclin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c81e|Lexacycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c81f|Limecycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c820|Liquamycin (Veterinary)|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c821|Mericycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c822|Micycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c823|NSC 108579|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39ddbf5a9f9f120c824|Neocycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c825|Omegamycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c826|Orlycycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c827|Panmycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c828|Piracaps (base)|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c829|Polycycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c82a|Polycycline (VAN)|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c82b|Polycycline (antibiotic)|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c82c|Polyotic|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c82d|Purocyclina|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c82e|Robitet|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c82f|Roviciclina|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c830|SK-Tetracycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c831|Solvocin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c832|Sumycin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c833|Sumycin syrup|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c834|T-125|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c835|Tetra-co|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c836|Tetrabon|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c837|Tetraciclina|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39edbf5a9f9f120c838|Tetraciclina [INN-Spanish]|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c839|Tetracycl|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c83a|Tetracycline|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c83b|Tetracycline I|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c83c|Tetracycline II|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c83d|Tetracyclinum|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c83e|Tetracyclinum [INN-Latin]|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c83f|Tetracyn|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c840|Tetradecin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c841|Tetrafil|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c842|Tetraverine|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c843|Tsiklomistsin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c39fdbf5a9f9f120c844|Tsiklomitsin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c3a0dbf5a9f9f120c845|Veracin|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c3a0dbf5a9f9f120c846|Vetacyclinum|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c3a0dbf5a9f9f120c847|Vetquamycin-324 (free base)|5f62c39bdbf5a9f9f120c801|tetracycline-hcl
5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide||
5f62c3a0dbf5a9f9f120c849|1,1'-Dithiobis(N,Ndiethylthioformamide)|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a0dbf5a9f9f120c84a|AI3-27340|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a0dbf5a9f9f120c84b|Abstensil|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a0dbf5a9f9f120c84c|Abstensyl (Argentina)|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a0dbf5a9f9f120c84d|Abstinil|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c84e|Abstinyl|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c84f|Accel TET|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c850|Accel TET-R|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c851|Alcophobin|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c852|Alk-aubs|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c853|Antabus|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c854|Antabuse|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a1dbf5a9f9f120c855|Antadix|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c856|Antaenyl|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c857|Antaethyl|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c858|Antaetil|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c859|Antalcol|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c85a|Antetan|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c85b|Antetil|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c85c|Anteyl|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c85d|Anti-ethyl|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c85e|Antiaethan|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a2dbf5a9f9f120c85f|Anticol|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c860|Antietanol|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c861|Antietil|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c862|Antikol|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c863|Antivitium|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c864|Antivitium (Spain)|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c865|Aversan|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c866|Averzan|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c867|Bis((diethylamino)thioxomethyl) disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c868|Bis((diethylamino)thioxomethyl)disulphide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a3dbf5a9f9f120c869|Bis(N,N-diethylthiocarbamoyl) disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c86a|Bis(N,Ndiethylthiocarbamoyl)disulphide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c86b|Bis(diethylthiocarbamoyl) disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c86c|Bis(diethylthiocarbamoyl)disulphide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c86d|Bonibal|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c86e|CCRIS 582|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c86f|Contralin|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c870|Contrapot|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c871|Cronetal|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c872|Dicupral|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c873|Disetil|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c874|Disulfan|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c875|Disulfiram|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c876|Disulfirame|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c877|Disulfirame [DCIT]|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c878|Disulfiramo|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c879|Disulfiramo [INN-Spanish]|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c87a|Disulfiramum|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c87b|Disulfiramum [INN-Latin]|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c87c|Dupon 4472|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a4dbf5a9f9f120c87d|Dupont fungicide 4472|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c87e|EINECS 202-607-8|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c87f|ENT 27,340|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c880|Ekagom DTET|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c881|Ekagom TEDS|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c882|Ekagom TETDS|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c883|Ephorran|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c884|Esperal|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c885|Esperal [France]|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c886|Etabus|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c887|Ethyl TUEX|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c888|Ethyl thiram|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c889|Ethyl thiurad|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c88a|Ethyl tuads|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c88b|Ethyldithiourame|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c88c|Ethyldithiurame|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c88d|Exhorran|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c88e|Formamide, 1,1'-dithiobis(N,Ndiethylthio-|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c88f|HOCA|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c890|HSDB 3317|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c891|Hocakrotenalnci-C02959|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a5dbf5a9f9f120c892|Krotenal|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c893|N,N,N',N'-Tetraethylthiuram disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c894|N,N,N',N'-Tetraethylthiuram disulphide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c895|NCI-C02959|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c896|NSC 190940|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c897|NSC 25953|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c898|Nocbin|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c899|Nocceler TET|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c89a|Nocceler TET-G|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c89b|Noxal|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c89c|Noxal (VAN)|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c89d|Refusal|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c89e|Refusal [Netherlands]|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c89f|Ro-Sulfiram|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a0|Ro-Sulfram-500 (USA)|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a1|Sanceler TET|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a2|Sanceler TET-G|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a3|Soxinol TET|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a4|Stopetyl|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a5|TATD|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a6|TETD|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a7|TTD|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a8|TTS [Alcohol deterrent]|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a6dbf5a9f9f120c8a9|Tenurid|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8aa|Tenutex|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8ab|Tetidis|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8ac|Tetradine|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8ad|Tetraethylthioperoxydicarbonicdiamide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8ae|Tetraethylthiram disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8af|Tetraethylthiram disulphide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b0|Tetraethylthiuram disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b1|Tetraethylthiuram disulphide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b2|Tetraethylthiuran disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b3|Tetraethylthiurium disulfide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b4|Tetraetil|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b5|Teturam|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b6|Teturamin|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b7|Thioperoxydicarbonic diamide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b8|((H2N)C(S))2S2, tetraethyl-|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8b9|Thiosan|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8ba|Thioscabin|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8bb|Thiuram E|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8bc|Thiuram disulfide, tetraethyl-|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a7dbf5a9f9f120c8bd|Thiuranide|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8be|Tiuram|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8bf|Tuads, ethyl|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8c0|USAF B-33|5f62c3a0dbf5a9f9f120c848|tetraethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate||
5f62c3a8dbf5a9f9f120c8c2|2-Propenoic acid, 2-methyl-, (tetrahydro-2-furanyl)methyl ester|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8c3|AI3-08497|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8c4|EINECS 219-529-5|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8c5|HSDB 5461|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8c6|Methacrylic acid tetrahydrofurfuryl ester|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8c7|NSC 32634|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8c8|SR 203|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8c9|Sartomer SR 203|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8ca|Tetrahydrofurfuryl methacrylate|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8cb|Tetrahydrofurfurylmethacrylate|5f62c3a8dbf5a9f9f120c8c1|tetrahydrofurfuryl methacrylate
5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide||
5f62c3a8dbf5a9f9f120c8cd|4-04-00-00242 (Beilstein Handbook Reference)|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8ce|AI3-00987|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8cf|Aapirol|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8d0|Aatiram|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8d1|Accel TMT|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8d2|Accelerator T|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a8dbf5a9f9f120c8d3|Accelerator thiuram|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8d4|Aceto TETD|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8d5|Anles|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8d6|Arasan|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8d7|Arasan 42-S|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8d8|Arasan 70|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8d9|Arasan 70-S Red|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8da|Arasan 75|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8db|Arasan-M|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8dc|Arasan-SF|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8dd|Arasan-SF-X|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
5f62c3a9dbf5a9f9f120c8de|Arasan-m|5f62c3a8dbf5a9f9f120c8cc|tetramethylthiuram disulphide
